42.2742096,-83.7406881
42.2846710,-83.7410390
42.2838267,-83.7410022
42.2793760,-83.7420220
42.2846860,-83.7417250
42.2761950,-83.7442265
42.2778449,-83.7451725
42.2778750,-83.7462105
42.2785333,-83.7440978
42.2741820,-83.7443325
42.2778212,-83.7441435
42.2762425,-83.7462994
42.2804201,-83.7460743
42.2755716,-83.7463334
42.2795071,-83.7461286
42.2832244,-83.7471598
42.2848630,-83.7470703
42.2823888,-83.7497168
42.2794153,-83.7432500
42.2823576,-83.7484583
42.2784599,-83.7420122
42.2778333,-83.7419962
42.2741079,-83.7476401
42.2761851,-83.7475282
42.2794370,-83.7440528
42.2813492,-83.7460260
42.2795404,-83.7473533
42.2795872,-83.7486026
42.2832660,-83.7484062
42.2823720,-83.7490630
42.2788738,-83.7420192
42.2849236,-83.7507903
42.2805684,-83.7510123
42.2793445,-83.7408140
42.2811964,-83.7409042
42.2779916,-83.7499342
42.2762087,-83.7487863
42.2814258,-83.7484995
42.2741369,-83.7464161
42.2848990,-83.7483150
42.2740673,-83.7501172
42.2779113,-83.7474339
42.2762155,-83.7452566
42.2761920,-83.7431857
42.2803602,-83.7440141
42.2812740,-83.7439035
42.2848120,-83.7451960
42.2804963,-83.7485521
42.2755924,-83.7431725
42.2822154,-83.7437968
42.2823126,-83.7437887
42.2830350,-83.7437418
42.2831310,-83.7437372
42.2838822,-83.7437005
42.2847594,-83.7436619
42.2841656,-83.7458698
42.2839145,-83.7458832
42.2832130,-83.7467566
42.2805383,-83.7498076
42.2762119,-83.7500328
42.2824284,-83.7509233
42.2804542,-83.7472964
42.2780194,-83.7511202
42.2761991,-83.7510867
42.2740473,-83.7510519
42.2760551,-83.7510872
42.2822754,-83.7459868
42.2814690,-83.7497557
42.2778281,-83.7432136
42.2740783,-83.7490028
42.2734775,-83.7433881
42.2785759,-83.7407919
42.2829840,-83.7409555
42.2821110,-83.7409257
42.2822335,-83.7409359
42.2848412,-83.7410368
42.2839262,-83.7410031
42.2761874,-83.7420431
42.2761874,-83.7419460
42.2741880,-83.7431414
42.2741820,-83.7441241
42.2756031,-83.7421097
42.2743746,-83.7443172
42.2779573,-83.7486848
42.2768294,-83.7487514
42.2779753,-83.7493408
42.2796044,-83.7492389
42.2805177,-83.7491933
42.2814487,-83.7491888
42.2779339,-83.7480479
42.2804748,-83.7479098
42.2765028,-83.7481313
42.2795632,-83.7479608
42.2820833,-83.7492510
42.2823731,-83.7491062
42.2822024,-83.7491165
42.2849184,-83.7489506
42.2823743,-83.7491507
42.2820794,-83.7491239
42.2832855,-83.7490471
42.2823851,-83.7495742
42.2820912,-83.7497294
42.2804375,-83.7466988
42.2795239,-83.7467470
42.2854167,-83.7470344
42.2849427,-83.7495590
42.2813852,-83.7472537
42.2814971,-83.7509643
42.2832966,-83.7496596
42.2833315,-83.7508765
42.2802700,-83.7408504
42.2784833,-83.7461752
42.2785069,-83.7474059
42.2749470,-83.7406870
42.2796204,-83.7498326
42.2795161,-83.7510713
42.2831905,-83.7459384
42.2848280,-83.7458445
42.2847111,-83.7424001
42.2831736,-83.7453253
42.2785862,-83.7461705
42.2785621,-83.7452271
42.2787458,-83.7452224
42.2786000,-83.7440945
42.2835984,-83.7471385
42.2834084,-83.7471493
42.2764164,-83.7419515
42.2793179,-83.7461358
42.2787621,-83.7461625
42.2792911,-83.7462267
42.2778472,-83.7407721
42.2796336,-83.7408192
42.2790462,-83.7510990
42.2844990,-83.7470896
42.2848493,-83.7465896
42.2803033,-83.7419743
42.2812249,-83.7420042
